created_at,username,full_text,indoBert Classification,indoBERT Classification score
Tue Feb 13 15:45:31 +0000 2024,TriAndry,seleb suka kumpul seleb kumpul amp seleb idola mengkampanyekan,negatif,0.9782884120941162
Tue Feb 13 17:34:38 +0000 2024,firdhag92,presiden nya prabowo,negatif,0.9797261357307434
Tue Feb 13 16:15:04 +0000 2024,khaleeqshah,si wednesday the th selamat milu amp pilpres rakanrakan indonesia kuasa pesta demokrasi,netral,0.8542956113815308
Tue Feb 13 22:55:08 +0000 2024,BenarNewsID,warga indonesia tps pilih,netral,0.9974654912948608
Tue Feb 13 02:18:16 +0000 2024,Singa__Allah,rawan saksi milu dokumentasi bentuk digital utama foto fitur time stamp,netral,0.9960969090461731
Tue Feb 13 06:00:34 +0000 2024,JonesArdiansya,jaga aman jelang milu,positif,0.6329470276832581
Tue Feb 13 02:00:00 +0000 2024,detikcom,suara persen satusatunya syarat putar lantas syarat menang putar,netral,0.9891701340675354
Tue Feb 13 21:08:31 +0000 2024,Kevanlie88,enak habis tonton cari sarap langsung tps nyoblos keleus ya pulang nyoblos molor,negatif,0.6101350784301758
Tue Feb 13 16:53:53 +0000 2024,WildanBaharun,apatis hadap pilpres pilih niat coblos harih orangorang suruh coblos surat syarat coblos daerah,negatif,0.9913222789764404
Tue Feb 13 06:00:22 +0000 2024,JonesArdiansya,milu damai demokrasi indonesia,netral,0.9453596472740173
Tue Feb 13 06:00:16 +0000 2024,JonesArdiansya,bangsa tangan anak muda indonesia,positif,0.8664171099662781
Tue Feb 13 06:00:41 +0000 2024,JonesArdiansya,milu pesta demokrasi indonesia sukses milu,netral,0.7797124981880188
Tue Feb 13 23:40:50 +0000 2024,ianxsllh,selamat undi rakyat indonesia,netral,0.5810559988021851
Tue Feb 13 17:51:20 +0000 2024,BenarNewsID,massa bakar kotak suara distrik paniai papua kpu bakar picu hoaks formulir c palsu form asli hologram barcode lsm desak bawaslu selidik insiden,netral,0.8318820595741272
Tue Feb 13 14:02:00 +0000 2024,officialntv_,nyoblos besok hambalang malam prabowo gelar kaji,netral,0.9876177906990051
Tue Feb 13 13:46:10 +0000 2024,tatang_inprod,sanksi moral masyarakat berat bawa umur hidup dunianoted,negatif,0.9923455119132996
Tue Feb 13 12:38:05 +0000 2024,officialntv_,tpn resah publik hadap quick count fair,netral,0.9970086216926575
Tue Feb 13 23:27:34 +0000 2024,kumparan,mahfud jelang coblos takdir sesuai usaha,positif,0.7894161939620972
Tue Feb 13 20:59:14 +0000 2024,Bening3mbun,dirty vote kawal milu close the door bangun bawaslu papua tidur serang fajar nyoblos hint laura basuki komeng rabu abu valentine boy bong turu gemini ya hayyu ya qoyyum,negatif,0.5196110010147095
Tue Feb 13 23:23:03 +0000 2024,kumparan,mahfud optimistis menang survei persen,netral,0.988692045211792
Tue Feb 13 20:12:07 +0000 2024,rmol_id,tahan rutan bareskrim nyoblos,netral,0.9903531670570374
Tue Feb 13 21:08:14 +0000 2024,hadiefhasief_,selamat mengundimenyoblos rakyat indonesia anies amp cak imin,netral,0.6672022342681885
Tue Feb 13 15:58:16 +0000 2024,AfrizaMunaf,tinggal suara dpd dpr sisa sold out harga nego,netral,0.9966321587562561
Tue Feb 13 14:19:58 +0000 2024,purbohapsoro,coblos kertas suara buka kertas suara coblos tangan kanan tangan kiri pegang kertas suara kiri paku kena tangan kiri coblos sisi kanan mudah lepas paku sobek,netral,0.45807772874832153
Tue Feb 13 20:07:22 +0000 2024,rmol_id,jaga demokrasi lawan hoaks jamin milu integritas,netral,0.9311286807060242
Tue Feb 13 20:04:45 +0000 2024,rmol_id,sikap universitas al azhar jelang milu singgung langgar etik anwar usman hasyim asyari,netral,0.9949676394462585
Tue Feb 13 22:13:37 +0000 2024,streamingdino,rewang ora turu lho ki waspada posisi defensif ora sono serang,negatif,0.9919149875640869
Tue Feb 13 14:02:57 +0000 2024,Metro_TV,pungut suara milu kepala dishub dki jakarta syafrin liputo selasa,netral,0.9969308972358704
Tue Feb 13 17:09:53 +0000 2024,unilubis,infografis faktafakta milu gen wajib download aplikasi idn konten tarik,netral,0.9927088022232056
Tue Feb 13 14:38:06 +0000 2024,bung_zulzaman,februari ayo tps presiden pilih,netral,0.9963915944099426
Tue Feb 13 06:40:46 +0000 2024,pikiran_rakyat,sutradara pakar dirty vote polisi isi film uu milu lengkap via,netral,0.9969249367713928
Tue Feb 13 02:53:54 +0000 2024,pikiran_rakyat,respons gibran rakabuming film dirty vote viral curang sila bukti lengkap via,netral,0.9967547059059143
Tue Feb 13 08:35:21 +0000 2024,TribunWow,fakta film dirty vote anggap tendensius biaya produksi sengaja liris tenang,netral,0.8853264451026917
Tue Feb 13 14:43:40 +0000 2024,tempocekfakta,keliru angka klaim hasil exit poll pilpres tps negeri,netral,0.9909212589263916
Tue Feb 13 14:40:38 +0000 2024,tempocekfakta,keliru video isi nomor urut pasang capres cawapres pilpres surat suara ganti,netral,0.997484564781189
Tue Feb 13 12:18:53 +0000 2024,tribunkaltim,link hasil quick count pilpres cek raih suara aniesmuhaimin prabowogibran ganjarmahfud,netral,0.9976310729980469
Tue Feb 13 21:03:00 +0000 2024,tribunkaltim,link tonton hasil quick count pilpres litbang kompas lembaga paslon unggul,netral,0.9974997639656067
Tue Feb 13 17:18:02 +0000 2024,benalsagoff676,buka mata amp hati nurani pilih republik indonesia pilih pimpin wibawa akhlak amp bijak presiden amp wakil presiden pilih pimpin rekam jejak bersih korupsi nepotisma amp kronisma,positif,0.8067047595977783
Tue Feb 13 22:49:44 +0000 2024,PungPurwanto,kawal milu yukdi mantenginya sindonews selamat pesta demokrasi hak suara sesuai hati nurani,netral,0.7693838477134705
Wed Feb 14 22:28:35 +0000 2024,thezakhary,selamat prabowo mas gibran moga indonesia maju tuju indonesia emas,positif,0.9014476537704468
Wed Feb 14 22:56:17 +0000 2024,Anggita_lung,program dob manfaat khusus generasi muda papua dob buka akses bangun dampak sejahtera rakyat papua harap manfaat masyarakat papua jagankri jam rekap,positif,0.6859278082847595
Wed Feb 14 22:56:51 +0000 2024,Anggita_lung,papua rupa saudara indonesia sejarah papua pangku indonesia papua merdeka indonesia jagankri jam rekap,netral,0.765999972820282
Wed Feb 14 15:57:33 +0000 2024,choymarkochoy,mempercayai data rekap kacau curang an salah sistem kalo salah sistem henti sistem kalo curang an tolong henti rampok daulat rakyat rip demokrasi hindar,negatif,0.9973762035369873
Wed Feb 14 23:33:53 +0000 2024,rasa2086,milu sarana kuat integrasi bangsa masyarakat imbau jaga damai mari bersamasama milu ikhtiar jaga kuat integrasi bangsa jokowi jam rekap komeng partai buruh jam bu mega,netral,0.8885905742645264
Wed Feb 14 23:35:16 +0000 2024,rasa2086,masyarakat kiwirok komit jaga pesta demokrasi aman sukses sukses milu masyarakat distrik kiwirok kabupaten gunung bintang papua gunung gelar deklarasi nyata sikap milu damai jagankri jokowi jam,netral,0.9884039163589478
Wed Feb 14 23:21:30 +0000 2024,Skyr2023,rekomendasi sepatu aerostreet osaka murah kantong wajib cek save cowok nya a thread tag real count dukung sirekap jam fk partai buruh komeng,netral,0.9843414425849915
Wed Feb 14 17:22:15 +0000 2024,AchmadAnnama,hidup indonesia raya,positif,0.9594563245773315
Wed Feb 14 23:02:53 +0000 2024,Hansunriko,progres bangun istana presiden ikn capai persen istana presiden ikn gelar upacara merdeka republik indonesia agustus jokowi jam rekap komeng partai buruh jam bu mega,netral,0.9835478663444519
Wed Feb 14 20:05:40 +0000 2024,MDH__SNA,curang catat link youtube untung alas salah input margin eror baca logika untung paslon jabar madura,negatif,0.965740442276001
Wed Feb 14 23:03:46 +0000 2024,Anggita_lung,selenggara milu integritas arti kandung unsur selenggara jujur transparan akuntabel cermat akurat laksana tugas wenang integritas selenggara tolak ukur cipta milu demokratis jam rekap,netral,0.5633052587509155
Wed Feb 14 23:00:31 +0000 2024,Hansunriko,program dob manfaat positif khusus generasi muda papua daerah otonomi dob buka emas sejahtera masyarakat papua jagankri jokowi jam rekap,positif,0.792707622051239
Wed Feb 14 23:12:39 +0000 2024,Anggita_lung,perintah pindah asn ikn kaltim juli target huni huni juli pindah pindah asn mudah jam rekap partai buruh bu mega,netral,0.6986299753189087
Wed Feb 14 23:00:20 +0000 2024,Hansunriko,masyarakat distrik kiwirok kab gunung bintang papua gunung gelar deklarasi amp nyata sikap milu damai deklarasi milu damai laku sbgi wujud jaga pesta demokrasi berjln aman amp lancar jagankri jokowi,netral,0.9365969300270081
Wed Feb 14 15:53:21 +0000 2024,halkyonn,salah hitung hasil suara tps kpu tps sukapura kertasari kab bandung prabowo,netral,0.9953728318214417
Wed Feb 14 13:44:35 +0000 2024,SCTV,capres nomor urut prabowo subianto resmi coblos tps bojong koneng hambalang bogor jawa barat prabowo pamer jari tinta coblos,netral,0.9969537258148193
Wed Feb 14 22:52:09 +0000 2024,Sastrojendro91,diam hanyut tenang tenggelam bunuh sentuh,negatif,0.8603587746620178
Wed Feb 14 13:02:56 +0000 2024,aidizuhaili,kertas undi probowo lepas undi menang putar presiden republik indonesia hidup gemoy,netral,0.8632245063781738
Wed Feb 14 23:33:31 +0000 2024,rasa2086,juli asn pindah ikn tahap asn pindah ikn juli pindah asn ikn laku tahap huni asn rampung jokowi jam rekap komeng partai buruh jam bu mega,netral,0.9869821667671204
Wed Feb 14 23:20:37 +0000 2024,RatnaPuspi16942,selamat presiden pilih brhrp budaya malu sirna malu korupsi malu tadah tangan gantung sgala bantu terap harap indonesia emas capai mimpi belaka,negatif,0.8993691205978394
Wed Feb 14 17:11:11 +0000 2024,PR_Kuningan,daftar lokasi makan minum kabupaten kuningan sedia promo milu,netral,0.9890039563179016
Wed Feb 14 18:01:45 +0000 2024,halkyonn,prabowo kpu real count,netral,0.9964976906776428
Wed Feb 14 15:26:04 +0000 2024,robiinswann,hak marah kalah fan emyu,negatif,0.9859698414802551
Wed Feb 14 16:04:32 +0000 2024,choymarkochoy,bang lira juang henti garis finish lihat hasil rekap c singkron hasil sistem lupa quick qount,negatif,0.8441794514656067
Wed Feb 14 16:19:35 +0000 2024,infojakarta,puas hasil quick count pilpres,positif,0.9601684808731079
Wed Feb 14 14:39:30 +0000 2024,choymarkochoy,sedih kalo percaya sistem rip demokrasi hadir kalo percaya hasil compang camping penuh curang an,negatif,0.9969635605812073
Wed Feb 14 15:49:00 +0000 2024,detikcom,anies hormat hasil dukung awas jalan hitung suara jalan kpu,netral,0.8627530932426453
Wed Feb 14 16:39:06 +0000 2024,kumparan,cak imin jaga suara amin insyaallah menang,positif,0.9514825344085693
Wed Feb 14 14:50:40 +0000 2024,choymarkochoy,percaya sistem makan rip demokrasi percaya curang,negatif,0.995564341545105
Wed Feb 14 15:55:34 +0000 2024,kumparan,anies komitmen gerak ubah pengaruh tarik kelompok gerak ubah,netral,0.813016414642334
Wed Feb 14 15:57:00 +0000 2024,detikcom,cak imin terima kasih dukung dukung kawal hitung suara,netral,0.9634212255477905
Wed Feb 14 18:27:43 +0000 2024,Arfan_Alkadrie,pakistan negara muslim super power balistik nuklir mggu upaya curang milu laku oligarki militer gagal rakyat rakyat indonesia laku lawan oligarki konglomerasi indonesia,negatif,0.9769129753112793
Wed Feb 14 16:01:09 +0000 2024,SayaFariez,suara pilih prabowo gibran kali group wa diam aja,negatif,0.9916753768920898
Wed Feb 14 23:32:55 +0000 2024,AbduhHisyam,menang bangga,negatif,0.9976480603218079
Wed Feb 14 15:27:06 +0000 2024,terkinidotid,data masuk persen prabowogibran unggul kabupatenkota sulsel pasang calon presiden calon wakil presiden caprescawapres nomor urut prabowo subianto gibran rakabumi raka,netral,0.9963451027870178
Wed Feb 14 20:50:04 +0000 2024,Ternoda_,menang parley bal jateng diy main liga chempeyens,netral,0.9625547528266907
Wed Feb 14 14:57:01 +0000 2024,tito4president,percaya quick count sirekap,netral,0.8088175654411316
Wed Feb 14 16:34:08 +0000 2024,kumparan,capres nomor urut anies baswedan hormat hasil suara kpu,netral,0.9953604340553284
Wed Feb 14 16:19:21 +0000 2024,choymarkochoy,sorry bang rampok suara rampok daulat rakyat,negatif,0.9975786805152893
Wed Feb 14 16:24:35 +0000 2024,kumparan,data real count situs resmi kpu komeng suara calon,netral,0.9872870445251465
Wed Feb 14 15:46:14 +0000 2024,kumparan,koster prabowogibran unggul quick count bal uji,netral,0.9961724877357483
Wed Feb 14 14:38:22 +0000 2024,minyaktelone,pilih golput pilih sesuai akal sehat,positif,0.8798279762268066
Wed Feb 14 21:58:40 +0000 2024,rmol_id,bentuk timsus investigasi pdip prediksi serang paslon,netral,0.9943187832832336
Wed Feb 14 23:02:25 +0000 2024,rmol_id,perangkat desa tewas sengat alir listrik tps jember,netral,0.9872965812683105
Wed Feb 14 22:02:34 +0000 2024,rmol_id,ratus warga bina lapas paledang semangat nyoblos milu,netral,0.9946056008338928
Wed Feb 14 21:59:44 +0000 2024,rmol_id,antre nyoblos tps sepeda motor gadis cantik gasak maling,netral,0.6052691340446472
Wed Feb 14 21:51:26 +0000 2024,rmol_id,sesal overshooting sekjen pdip peristiwa milu,netral,0.9853948354721069
Wed Feb 14 21:57:00 +0000 2024,rmol_id,coblos rampung menag beda,netral,0.9940868616104126
Wed Feb 14 21:54:37 +0000 2024,rmol_id,sorot hasil quick count pilpres pdip anomali hasil pileg,netral,0.9962755441665649
Wed Feb 14 21:53:09 +0000 2024,rmol_id,akademisi unisma serang negatif prabowo muncul simpati swing voters,netral,0.9842079281806946
Wed Feb 14 16:39:40 +0000 2024,fizz__94,semangat guys,positif,0.9523565769195557
Wed Feb 14 13:34:22 +0000 2024,badrvn_,husnudzon allah doa allah prabowo presiden nyata diijabah tunggu puluh,positif,0.8245630264282227
Wed Feb 14 16:01:11 +0000 2024,choymarkochoy,update hitung by sistem follow insaaallah independen real count susah percaya sistem rekap kacau,negatif,0.992948055267334
Wed Feb 14 21:11:16 +0000 2024,tribunkaltim,pidato prabowo istora presiden jokowi kenal kerja keras menteri kewalahan,positif,0.5576426982879639
Wed Feb 14 22:49:50 +0000 2024,tribunkaltim,prabowogibran tunggu hasil resmi kpu janji prabowo ayom,netral,0.9899915456771851
Wed Feb 14 22:00:03 +0000 2024,tribunkaltim,hasil real count kpu wib prabowogibran unggul provinsi jawa,netral,0.9911839962005615
Wed Feb 14 21:13:24 +0000 2024,tribunkaltim,lengkap hasil quick count litbang kompas indikator poltracking lsi charta politika,netral,0.9973621964454651
Wed Feb 14 15:44:34 +0000 2024,tribunkaltim,pidato anies baswedan juang selesai geser kanankiri,netral,0.9914611577987671
Wed Feb 14 22:27:22 +0000 2024,tribunkaltim,situs kpu alami ratus juta serang siber betty website isi data hasil,netral,0.8627081513404846
Wed Feb 14 16:29:17 +0000 2024,tribunkaltim,sekretaris pribadi bujang prabowo promosi pidato istora cari mantu,netral,0.9957291483879089
Wed Feb 14 22:42:30 +0000 2024,Pacitanku,pasang calon presiden wakil presiden tweet unggul telak pacitan sistem hitung suara real count paslon sapu bersih camat pacitan,netral,0.6715320944786072
Wed Feb 14 15:18:43 +0000 2024,_corgispunky,kpu hasil hormat harga kerja ubah,positif,0.6421999931335449
Wed Feb 14 23:33:22 +0000 2024,KumhamNTB,kakanwil kemenkumham ntb laksana pungut suara milu tps khusus lapasrutan jalan lancar kendala,netral,0.9869617223739624
Wed Feb 14 15:24:37 +0000 2024,WagimanDeep212_,coba guru matematika muntaber kalo kasih lihat,negatif,0.9869660139083862
Wed Feb 14 23:57:24 +0000 2024,SetiyonoTopo,babinsa siaga milu wilayah bina yogyakarta babinsa koramil danurejan laksana siaga aman milu makoramil danurejan monitoring wilayah binaa kemantren danurejan kota yogyakarta rabu,netral,0.9952288866043091
Wed Feb 14 11:41:34 +0000 2024,idextratime,sih tukang kayu solo menang pilkada solo menang pilkada solo menang pilgub jakarta menang pilpres menang pilpres menang pilpres menang tokoh hebat sejarah milu indonesia,positif,0.9835315942764282
Wed Feb 14 23:41:38 +0000 2024,SetiyonoTopo,babinsa koramil tegalrejo kawal distribusi logistik milu yogyakarta kota laksana milu jalan lancar ganggu ancam babinsa koramil tegalrejo kodim kota yogyakarta bhabinkamtibmas,netral,0.956585168838501
Wed Feb 14 23:54:24 +0000 2024,ChayrulWan,pagi ketemu pagi kapok deh saksi gapaa sih alam mengsukseskan milu jago ambang kalah,negatif,0.9717914462089539
Wed Feb 14 23:58:49 +0000 2024,BendaPolsek,bhabinkamtibmas polsek benda kel jurumudi aipda m niam laksana kawal logistik milu rangkai coblos hitung pps lurah jurumudi kec benda kamis,netral,0.9955008625984192
Wed Feb 14 23:35:55 +0000 2024,PolresJayawija4,logistik tps sukses laksana milu,netral,0.9917699098587036
Wed Feb 14 23:33:53 +0000 2024,rasa2086,milu sarana kuat integrasi bangsa masyarakat imbau jaga damai mari bersamasama milu ikhtiar jaga kuat integrasi bangsa jokowi jam rekap komeng partai buruh jam bu mega,netral,0.8885905742645264
Wed Feb 14 23:12:31 +0000 2024,wijayaaksmaa,kemarin pagi gua buka twitter tweet gua tutugtuntas ngabisin tanggal lahir gua nyaksiin milu jam nonstop kado hadir saksi,positif,0.9732812643051147
Wed Feb 14 23:46:50 +0000 2024,heyking_xone,top sukses pesta demokrasi milu pln proyeksi sistem listrik kondisi aman h milu tanggal februari real count komeng plottwiststwin jam,netral,0.994358241558075
Wed Feb 14 23:50:13 +0000 2024,Xone_ofc,top pln data lokasilokasi strategis milu butuh pasok listrik tanah air real count komeng plottwiststwin jam,netral,0.9893670678138733
Wed Feb 14 23:48:32 +0000 2024,NicoleG45244478,best pln fokus aman pasok listrik dukung lancar milu paripurna real count komeng plottwiststwin jam,netral,0.9935693740844727
Wed Feb 14 23:35:16 +0000 2024,rasa2086,masyarakat kiwirok komit jaga pesta demokrasi aman sukses sukses milu masyarakat distrik kiwirok kabupaten gunung bintang papua gunung gelar deklarasi nyata sikap milu damai jagankri jokowi jam,netral,0.9884039163589478
Wed Feb 14 23:47:43 +0000 2024,Catheri57762187,sistem listrik nasional kondisi prima dirut pln darmawan prasodjo pimpin langsung apel siaga keluarga milu real count komeng plottwiststwin jam,netral,0.9967015385627747
Wed Feb 14 23:43:09 +0000 2024,Sopian_xone,mantap direktur utama pln darmawan prasodjo pimpin langsung apel siaga listrik milu sistem listrik nasional kondisi prima real count komeng plottwiststwin jam,netral,0.9953563809394836
Wed Feb 14 06:24:50 +0000 2024,MurtadhaOne1,jaksel tegal temu surat suara coblos madura parah desa undang sebar surat suara coblos rumah ketua kpps bakar,negatif,0.9765916466712952
Wed Feb 14 23:41:59 +0000 2024,Naz_lira,kpu brutal main rakyat mesti diam ya data form sih tps masuk sistem kpu ubah x lipat rumus min kpu,negatif,0.9940211176872253
Wed Feb 14 16:37:31 +0000 2024,achmadrozie_,errornya gede suara gap berani adu,negatif,0.9881606101989746
Wed Feb 14 10:38:25 +0000 2024,utdfocusid,suka suka we have admit that jokowi is one of the greatest politician of all time indonesia kalah milu solo winrate khusus tempur pdip tarik,positif,0.9890632033348083
