created_at,username,full_text,indoBert Classification,indoBERT Classification score
Wed Mar 13 02:49:33 +0000 2024,BriantiAdiba,kepemimpinan prabowogibran terbukti dengan perolehan suara yang mengesankan inihasil dipilihrakyat,positif,0.947623610496521
Wed Mar 13 02:49:22 +0000 2024,PadmaicLestari,popularitas prabowogibran semakin meningkat dengan perolehan suara yang fantastis inihasil dipilihrakyat,positif,0.9512342810630798
Wed Mar 13 02:49:15 +0000 2024,GalakqrSihombin,perolehan suara prabowogibran mencerminkan popularitas yang tak terbantahkan inihasil dipilihrakyat,netral,0.6163858771324158
Wed Mar 13 02:49:11 +0000 2024,daivadavira,prabowogibran memimpin dengan perolehan suara yang menakjubkan inihasil dipilihrakyat,positif,0.9760248064994812
Wed Mar 13 02:48:39 +0000 2024,MutiamuHakim,suara rakyat memilih dengan jelas prabowogibran unggul dengan perolehan suara yang mengagumkan inihasil dipilihrakyat,positif,0.9903852939605713
Wed Mar 13 02:48:35 +0000 2024,SabarvgSuartini,prabowogibran semakin kokoh di puncak perolehan suara tanpa perlu bersaing inihasil dipilihrakyat,positif,0.922443687915802
Wed Mar 13 02:48:34 +0000 2024,agusupriatno,kabar gembira bagi prabowogibran dengan perolehan suara yang semakin memihak pada mereka inihasil dipilihrakyat,positif,0.9447095394134521
Wed Mar 13 02:48:32 +0000 2024,RosmanvpKurniaw,popularitas prabowogibran semakin meningkat dengan perolehan suara yang fantastis inihasil dipilihrakyat,positif,0.9512342810630798
Wed Mar 13 02:48:22 +0000 2024,FitriadrAndrian,kepercayaan besar masyarakat pada prabowogibran terbukti melalui perolehan suara inihasil dipilihrakyat,positif,0.8999922275543213
Wed Mar 13 02:48:12 +0000 2024,NiyagaciHalim,prabowogibran menunjukkan keunggulannya dalam perolehan suara inihasil dipilihrakyat,positif,0.63270103931427
Wed Mar 13 02:47:52 +0000 2024,IlsahnWaluyo,melalui perolehan suara yang signifikan prabowogibran menegaskan bahwa mereka mendapatkan dukungan luas dari rakyat inihasil dipilihrakyat,netral,0.6878711581230164
Wed Mar 13 02:47:42 +0000 2024,aryanizamm,suara rakyat memilih dengan jelas prabowogibran unggul dengan perolehan suara yang mengagumkan inihasil dipilihrakyat,positif,0.9903852939605713
Wed Mar 13 02:41:58 +0000 2024,ListianiMa69133,prabowogibran menunjukkan dominasinya dalam perolehan suara terbaru inihasil dipilihrakyat,netral,0.9616432189941406
Wed Mar 13 02:41:18 +0000 2024,sari_nindii,prabowogibran unggul dengan perolehan suara yang mengesankan inihasil dipilihrakyat,positif,0.9324449896812439
Wed Mar 13 02:41:15 +0000 2024,MamansoSitompul,aspirasi dan harapan masyarakat tercermin dalam perolehan suara prabowogibran inihasil dipilihrakyat,netral,0.9469566345214844
Wed Mar 13 02:41:14 +0000 2024,teshatombeng,perolehan suara prabowogibran menunjukkan popularitas yang tak terbantahkan inihasil dipilihrakyat,netral,0.6760177612304688
Wed Mar 13 02:40:39 +0000 2024,MokogintaP83903,suara rakyat memberikan kepercayaan pada prabowogibran dengan perolehan suara yang mengesankan inihasil dipilihrakyat,positif,0.9548386335372925
Wed Mar 13 02:40:31 +0000 2024,NadiaPrill76096,perolehan suara prabowogibran mencerminkan popularitas yang tak terbantahkan inihasil dipilihrakyat,netral,0.6163858771324158
Wed Mar 13 02:39:13 +0000 2024,FaqihRajendra,kepercayaan rakyat terhadap prabowogibran terlihat dari perolehan suara mereka inihasil dipilihrakyat,positif,0.6011527180671692
Wed Mar 13 02:38:56 +0000 2024,orin_tasmina,keberhasilan prabowogibran tercermin dalam perolehan suara yang mencerminkan dukungan yang kuat dari rakyat inihasil dipilihrakyat,positif,0.9124664664268494
Wed Mar 13 02:38:54 +0000 2024,SamiahxmPurnawa,masyarakat percaya pada prabowogibran terbukti dari perolehan suara mereka inihasil dipilihrakyat,positif,0.9134413599967957
Wed Mar 13 02:38:43 +0000 2024,suprigunaw6008,prabowogibran mendapat kepercayaan penuh dari rakyat dengan perolehan suara yang fantastis inihasil dipilihrakyat,positif,0.9786257743835449
Wed Mar 13 02:38:37 +0000 2024,niamaria22344,suara rakyat memberikan kepercayaan pada prabowogibran dengan perolehan suara yang mengesankan inihasil dipilihrakyat,positif,0.9548386335372925
Wed Mar 13 02:38:23 +0000 2024,RiniPuspaa,prabowogibran unggul dengan perolehan suara yang memukau inihasil dipilihrakyat,positif,0.9591042995452881
Wed Mar 13 02:38:19 +0000 2024,BernardHut29251,prabowogibran unggul dengan perolehan suara yang menggemparkan inihasil dipilihrakyat,positif,0.8953356146812439
Wed Mar 13 02:37:49 +0000 2024,AjimarDito,prestasi prabowogibran dalam perolehan suara patut diapresiasi inihasil dipilihrakyat,positif,0.754482090473175
Wed Mar 13 02:36:36 +0000 2024,cindaitombeng,keberhasilan prabowogibran tercermin dalam perolehan suara yang mencerminkan dukungan yang kuat dari rakyat inihasil dipilihrakyat,positif,0.9124664664268494
Wed Mar 13 02:36:10 +0000 2024,YuliajsRamadan,prabowogibran unggul dengan perolehan suara yang mengesankan inihasil dipilihrakyat,positif,0.9324449896812439
Wed Mar 13 02:36:00 +0000 2024,JarwadipaPutra,prabowogibran unggul dengan perolehan suara yang luar biasa mencerminkan dukungan masyarakat inihasil dipilihrakyat,positif,0.9783614277839661
Wed Mar 13 02:35:58 +0000 2024,darenpaul27,prabowogibran unggul dengan perolehan suara yang menggemparkan inihasil dipilihrakyat,positif,0.8953356146812439
Wed Mar 13 02:35:53 +0000 2024,kezyaayemimma,dukungan besar dari masyarakat terlihat dari perolehan suara prabowogibran inihasil dipilihrakyat,netral,0.605877697467804
Wed Mar 13 02:35:27 +0000 2024,KPU_Kab_Blora,berikut perolehan suara hasil pemilihan umum anggota dewan perwakilan rakyat daerah provinsi jateng v di kabupaten blora pemilihan umum tahun,netral,0.9967472553253174
Wed Mar 13 02:34:58 +0000 2024,KPU_Kab_Blora,berikut perolehan suara hasil pemilihan umum anggota dewan perwakilan daerah jawa tengah dpd di kabupaten blora pemilihan umum tahun,netral,0.9968276619911194
Wed Mar 13 02:34:38 +0000 2024,LinggaMelati,prabowogibran semakin unggul dalam perolehan suara yang terus meningkat inihasil dipilihrakyat,positif,0.9533381462097168
Wed Mar 13 02:34:33 +0000 2024,aldisetydi,keberhasilan prabowogibran tercermin dalam perolehan suara yang mencerminkan dukungan yang kuat dari rakyat inihasil dipilihrakyat,positif,0.9124664664268494
Wed Mar 13 02:34:16 +0000 2024,DodiAndika26304,keberhasilan prabowogibran tercermin dalam perolehan suara yang mencerminkan dukungan yang kuat dari rakyat inihasil dipilihrakyat,positif,0.9124664664268494
Wed Mar 13 02:33:48 +0000 2024,DeviSintiyaa,popularitas prabowogibran semakin meningkat dengan perolehan suara yang fantastis inihasil dipilihrakyat,positif,0.9512342810630798
Wed Mar 13 02:33:37 +0000 2024,sarahhyemimma,perolehan suara prabowogibran menunjukkan popularitas yang tak terbantahkan inihasil dipilihrakyat,netral,0.6760177612304688
Wed Mar 13 02:33:36 +0000 2024,rebecarbrenita,kemenangan gemilang prabowogibran dengan perolehan suara tinggi inihasil dipilihrakyat,positif,0.7185647487640381
Wed Mar 13 02:33:24 +0000 2024,SolehvxMahendra,suara rakyat memberikan kepercayaan kepada prabowogibran dengan perolehan suara yang fantastis inihasil dipilihrakyat,positif,0.9626667499542236
Wed Mar 13 02:33:19 +0000 2024,NovinfWinarno,dengan perolehan suara yang signifikan prabowogibran telah menegaskan bahwa mereka adalah pilihan yang sesuai dengan aspirasi rakyat inihasil dipilihrakyat,positif,0.6058593392372131
Wed Mar 13 02:33:17 +0000 2024,RiawanIlha,popularitas prabowogibran terbukti dengan melibas lawanlawannya dalam perolehan suara terbaru inihasil dipilihrakyat,positif,0.5311989784240723
Wed Mar 13 02:33:14 +0000 2024,EndahhnArdianto,prabowogibran unggul dengan perolehan suara yang menggemparkan inihasil dipilihrakyat,positif,0.8953356146812439
Wed Mar 13 02:32:47 +0000 2024,Bakri_Wishal,perolehan suara prabowogibran mencerminkan kepercayaan yang tinggi dari rakyat inihasil dipilihrakyat,positif,0.8355017304420471
Wed Mar 13 02:32:37 +0000 2024,TaswirevYolanda,perolehan suara yang gemilang bagi prabowogibran menunjukkan bahwa masyarakat telah memilih dengan penuh keyakinan inihasil dipilihrakyat,positif,0.9482821226119995
Wed Mar 13 02:32:14 +0000 2024,WendiSanjaya_,kepercayaan besar rakyat pada prabowogibran terlihat dari perolehan suara inihasil dipilihrakyat,positif,0.8740726709365845
Wed Mar 13 02:31:58 +0000 2024,Icat_doNov,prabowogibran memimpin dengan perolehan suara yang menciptakan gelombang popularitas inihasil dipilihrakyat,netral,0.7332177758216858
Wed Mar 13 02:31:50 +0000 2024,nataliasaro91,prabowogibran memimpin dengan perolehan suara yang menggemparkan inihasil dipilihrakyat,positif,0.6360219717025757
Wed Mar 13 02:31:46 +0000 2024,Sndr_Sptia,suara rakyat jelas terdengar prabowogibran unggul dengan perolehan suara spektakuler inihasil dipilihrakyat,positif,0.9436760544776917
Wed Mar 13 02:31:39 +0000 2024,ilhamnurfahmi_,prabowogibran terus mengukuhkan dominasinya dengan perolehan suara sebesar inihasil dipilihrakyat,netral,0.8604845404624939
Wed Mar 13 02:31:10 +0000 2024,PurwapwAryani,perolehan suara yang membanjiri kotak suara bagi prabowogibran mencerminkan kepercayaan yang telah diukir secara mendalam dalam hati masyarakat inihasil dipilihrakyat,positif,0.7196066379547119
Wed Mar 13 02:30:28 +0000 2024,saida_bilqis,perolehan suara prabowogibran mencerminkan kepercayaan masyarakat padanya inihasil dipilihrakyat,netral,0.6104304194450378
Wed Mar 13 02:30:27 +0000 2024,sukmawati_tu,prabowogibran mendapat kepercayaan penuh dari rakyat dengan perolehan suara yang fantastis inihasil dipilihrakyat,positif,0.9786257743835449
Wed Mar 13 02:30:13 +0000 2024,saifulanwarrr_,kemenangan prabowogibran semakin kokoh dengan perolehan suara inihasil dipilihrakyat,positif,0.8614335656166077
Wed Mar 13 02:30:04 +0000 2024,WaluyoxmYuliart,aspirasi dan harapan masyarakat tercermin dalam perolehan suara prabowogibran inihasil dipilihrakyat,netral,0.9469566345214844
Wed Mar 13 02:29:41 +0000 2024,AuditaFris89198,keberhasilan prabowogibran tercermin dalam perolehan suara yang mencerminkan dukungan yang kuat dari rakyat inihasil dipilihrakyat,positif,0.9124664664268494
Wed Mar 13 02:29:27 +0000 2024,ismijulian62859,prabowogibran menunjukkan dominasinya dalam perolehan suara inihasil dipilihrakyat,netral,0.967495858669281
Wed Mar 13 02:28:44 +0000 2024,AbyasadiSuartin,perolehan suara prabowogibran mencerminkan kepercayaan masyarakat pada mereka inihasil dipilihrakyat,positif,0.5085469484329224
Wed Mar 13 02:28:41 +0000 2024,UsmanKamall,prabowogibran mendapat dukungan yang solid dengan perolehan suara inihasil dipilihrakyat,positif,0.7335197329521179
Wed Mar 13 02:26:48 +0000 2024,save_cat58493,perolehan suara yang mengesankan menunjukkan popularitas prabowogibran inihasil dipilihrakyat,positif,0.9062550663948059
Wed Mar 13 02:26:45 +0000 2024,yantotori_,prabowogibran menunjukkan keunggulan yang mantap dengan perolehan suara inihasil dipilihrakyat,positif,0.9508965611457825
Wed Mar 13 02:26:40 +0000 2024,abasnurhakim,keunggulan prabowogibran terbukti dengan perolehan suara yang tinggi inihasil dipilihrakyat,positif,0.9763270616531372
Wed Mar 13 02:26:26 +0000 2024,HLivianita,masyarakat memilih dengan jelas prabowogibran unggul dengan perolehan suara yang fantastis inihasil dipilihrakyat,positif,0.9670755863189697
Wed Mar 13 02:26:15 +0000 2024,RSanusi1997,suara rakyat jelas prabowogibran menjadi pilihan utama dengan perolehan suara spektakuler inihasil dipilihrakyat,positif,0.8162989616394043
Wed Mar 13 02:26:06 +0000 2024,septia_ddn,popularitas prabowogibran tercermin dalam dominasi perolehan suara inihasil dipilihrakyat,netral,0.9325259327888489
Wed Mar 13 02:26:02 +0000 2024,hanisandrahan,suara rakyat memberikan kepercayaan kepada prabowogibran dengan perolehan suara yang fantastis inihasil dipilihrakyat,positif,0.9626667499542236
Wed Mar 13 02:26:02 +0000 2024,LatifM51285,prabowogibran mendapat kepercayaan rakyat dengan perolehan suara yang fantastis inihasil dipilihrakyat,positif,0.9670923352241516
Wed Mar 13 02:25:26 +0000 2024,YantoNurAji,kemenangan prabowogibran semakin kokoh dengan perolehan suara kpu yang terus meningkat inihasil dipilihrakyat,positif,0.8901668787002563
Wed Mar 13 02:24:19 +0000 2024,DarijangdThamri,perolehan suara yang signifikan bagi prabowogibran menegaskan bahwa kepercayaan publik telah diberikan dengan sungguhsungguh inihasil dipilihrakyat,netral,0.8275965452194214
Wed Mar 13 02:24:18 +0000 2024,PrasetyakgHasan,kepercayaan rakyat pada prabowogibran tercermin dari perolehan suara yang tinggi inihasil dipilihrakyat,positif,0.9510326385498047
Wed Mar 13 02:23:37 +0000 2024,adibadnd,kemenangan gemilang prabowogibran dengan perolehan suara tinggi inihasil dipilihrakyat,positif,0.7185647487640381
Wed Mar 13 02:23:32 +0000 2024,anitalitaa_,popularitas prabowogibran semakin meningkat dengan perolehan suara yang fantastis inihasil dipilihrakyat,positif,0.9512342810630798
Wed Mar 13 02:23:18 +0000 2024,ichaalisa260942,kabar gembira bagi prabowogibran dengan perolehan suara yang semakin memihak pada mereka inihasil dipilihrakyat,positif,0.9447095394134521
Wed Mar 13 02:23:03 +0000 2024,NirmalaOkt,popularitas prabowogibran semakin meningkat dengan perolehan suara yang mengesankan inihasil dipilihrakyat,positif,0.9466604590415955
Wed Mar 13 02:20:40 +0000 2024,firnandafiraa,perolehan suara prabowogibran masih stabil menurut kpu inihasil dipilihrakyat,netral,0.9822196960449219
Wed Mar 13 02:20:36 +0000 2024,KevinSaputt,kemenangan prabowogibran terbukti dengan perolehan suara inihasil dipilihrakyat,positif,0.5097196102142334
Wed Mar 13 02:20:34 +0000 2024,RHarpastum_,prabowogibran menunjukkan keunggulan yang konsisten dengan perolehan suara inihasil dipilihrakyat,positif,0.8596330881118774
Wed Mar 13 02:20:34 +0000 2024,Dutrihandayani,prabowogibran terus mengukuhkan posisinya sebagai pemimpin dengan perolehan suara inihasil dipilihrakyat,netral,0.8565502762794495
Wed Mar 13 02:20:12 +0000 2024,AnnisaLisn47534,perolehan suara prabowogibran mencerminkan popularitas yang tak terbantahkan inihasil dipilihrakyat,netral,0.6163858771324158
Wed Mar 13 02:19:58 +0000 2024,EgaKurniaw733,dukungan besar dari masyarakat terlihat dari perolehan suara prabowogibran inihasil dipilihrakyat,netral,0.605877697467804
Wed Mar 13 02:19:27 +0000 2024,JDIHKPU_KSB,keputusan komisi pemilihan umum nomor tahun tentang petunjuk pelaksanaan rekapitulasi hasil penghitungan perolehan suara dalam pemilihan umum link,netral,0.996349573135376
Wed Mar 13 02:18:17 +0000 2024,jatimnowdotcom,perolehan suara gus afif ini berada di besar caleg terpilih di kota surabaya,netral,0.9935164451599121
Wed Mar 13 02:08:37 +0000 2024,garudatvnews,unggul perolehan suara pilpres raja yordania berikan selamat untuk prabowo,netral,0.989651083946228
Wed Mar 13 01:55:54 +0000 2024,alisyarief,pks dominasi perolehan suara di dki disusul pdip,netral,0.9968695044517517
Wed Mar 13 01:54:50 +0000 2024,pencerahansukma,ini adalah rekapitulasi dan penetapan hasil perolehan suara pemilu untuk pemilihan dpd ri tingkat provinsi jawa tengah berita acara dan sertifikat rekapitulasi hasil penghitungan perolehan suaranya dapat diakses di,netral,0.9959498643875122
Wed Mar 13 01:48:22 +0000 2024,pencerahansukma,saksikan live streaming rapat pleno terbuka rekapitulasi hasil penghitungan perolehan suara tingkat nasional serta penetapan hasil pemilu serentak tahun hari ke rabu maret mulai pukul wib di kanal youtube kpu ri,netral,0.9970340728759766
Wed Mar 13 01:45:05 +0000 2024,kpusorsel,dan juga sekretaris kpu kab sorong selatan moh rusdianto pada hari kelimat pembacaan hasil rekapitulasi perolehan suara dibacakan oleh ppd dari distrik teminabuan,netral,0.994296133518219
Wed Mar 13 01:45:02 +0000 2024,kpusorsel,kamis kpu kab sorong selatan kembali melanjutkan rapat pleno terbuka rekapitulasi hasil penghitungan perolehan suara tingkat kabupaten sorong selatan di aula hotel maratua teminabuan,netral,0.9972368478775024
Wed Mar 13 01:26:41 +0000 2024,Kpu_Beltim,kpu kabupaten belitung timur mengikuti kegiatan rapat pleno terbuka rekapitulasi hasil penghitungan perolehan suara dan penetapan hasil rekapitulasi penghitungan perolehan suara tingkat provinsi kepulauan bangka belitung pemilihan umum tahun di swissbelhotel,netral,0.9970542192459106
Wed Mar 13 01:25:20 +0000 2024,BawasluHss,bawaslu hss mengikuti rapat konsolidasi nasional pengawasan dana kampanye dan rekapitulasi hasil penghitungan perolehan suara pemilu gelombang ii di hotel milenium jakarta sabtu sd senin sd maret,netral,0.9979780316352844
Wed Mar 13 01:24:43 +0000 2024,KPUKepri,kpu provinsi kepulauan riau membacakan hasil rekapitulasi di tingkat provinsi pada rapat pleno terbuka rekapitulasi hasil penghitungan perolehan suara tingkat nasional pemilu tahun selasa di kantor kpu,netral,0.997463583946228
Wed Mar 13 01:20:35 +0000 2024,MichelAdam7__,di kubu ada banyak psi pencuri suara indonesia pbb gerindra psi gelora disuruh gelembungkan suara pbb malah dipecat dipecat ppk di sulut mengaku diinstruksikan kpubawaslu untuk geser perolehan suara,netral,0.9753940105438232
Wed Mar 13 01:11:22 +0000 2024,telisik_id,prabowogibran rajai perolehan suara sementara pilpres di provinsi,netral,0.9973663687705994
Wed Mar 13 01:07:26 +0000 2024,MichelAdam7__,suara psi digelembungkan sampai modus penggelembungan suara suara tidak sah dialihkan ke psi suara asli psi c suara tidak sah hasil akhir perolehan suara psi setelah penambahan,netral,0.9832614064216614
Wed Mar 13 00:42:34 +0000 2024,tempodotco,keliru real count pilpres di sctv tayangkan perolehan suara aniesmuhaimin persen,netral,0.9974982142448425
Wed Mar 13 00:22:19 +0000 2024,KPU_ID,sebagai informasi sesuai jadwal tahapan pemungutan suara ulang di kuala lumpur untuk pemilu tahun rekapitulasi hasil penghitungan perolehan suara dilakukan senin maret hingga selasa maret,netral,0.9966442584991455
